household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
all_households,all_quintiles,2002,89500.0,81500.0,53200.0,1500.0,3200.0,3600.0,100.0,400.0,5300.0,2800.0,600.0,1700.0,700.0,1200.0,1100.0,6200.0,8000.0,4800.0,2500.0,500.0,100.0
all_households,all_quintiles,2003,91000.0,82900.0,52800.0,1800.0,3500.0,3600.0,100.0,500.0,5500.0,3300.0,600.0,1500.0,700.0,1300.0,1500.0,6200.0,8100.0,4900.0,2600.0,500.0,200.0
all_households,all_quintiles,2004,96100.0,88000.0,53900.0,1900.0,4000.0,3600.0,100.0,600.0,6200.0,5200.0,600.0,1400.0,700.0,1600.0,1900.0,6400.0,8100.0,4900.0,2700.0,400.0,100.0
all_households,all_quintiles,2005,101300.0,93000.0,54400.0,2000.0,4100.0,3600.0,100.0,800.0,7100.0,7000.0,600.0,1700.0,800.0,1700.0,2500.0,6600.0,8200.0,5000.0,2800.0,300.0,200.0
all_households,all_quintiles,2006,105200.0,96600.0,55500.0,2000.0,4100.0,3700.0,100.0,900.0,7200.0,7800.0,700.0,2300.0,700.0,2000.0,2800.0,6700.0,8600.0,5100.0,3100.0,300.0,100.0
all_households,all_quintiles,2007,108500.0,99700.0,57300.0,2100.0,3800.0,3800.0,100.0,800.0,6800.0,8900.0,800.0,2600.0,800.0,2300.0,2400.0,7300.0,8800.0,5200.0,3200.0,300.0,100.0
all_households,all_quintiles,2008,100800.0,91600.0,56500.0,2100.0,3800.0,3800.0,100.0,500.0,6000.0,4400.0,800.0,2100.0,900.0,2100.0,1400.0,7200.0,9200.0,5300.0,3300.0,400.0,100.0
all_households,all_quintiles,2009,94800.0,84200.0,54000.0,2000.0,3800.0,3700.0,100.0,400.0,5600.0,2200.0,700.0,1600.0,700.0,1500.0,1100.0,6900.0,10600.0,5800.0,3600.0,1100.0,100.0
all_households,all_quintiles,2010,96400.0,85800.0,53300.0,1900.0,3700.0,3600.0,100.0,500.0,6100.0,3300.0,700.0,1300.0,800.0,1700.0,1500.0,7500.0,10600.0,5800.0,3600.0,1100.0,100.0
all_households,all_quintiles,2011,96300.0,86000.0,53400.0,1900.0,3700.0,3600.0,100.0,500.0,6400.0,3300.0,600.0,1100.0,800.0,1700.0,1500.0,7500.0,10300.0,5800.0,3600.0,800.0,100.0
all_households,all_quintiles,2012,100800.0,90400.0,54000.0,2000.0,3600.0,3600.0,0.0,600.0,7400.0,5300.0,600.0,1000.0,900.0,2200.0,1800.0,7600.0,10400.0,6000.0,3700.0,600.0,100.0
all_households,all_quintiles,2013,99600.0,89200.0,54400.0,2100.0,3600.0,3700.0,0.0,600.0,7100.0,4100.0,600.0,800.0,900.0,1800.0,1900.0,7600.0,10400.0,6200.0,3600.0,400.0,100.0
all_households,all_quintiles,2014,103100.0,92700.0,55500.0,2100.0,3500.0,3700.0,0.0,700.0,7500.0,5700.0,500.0,800.0,900.0,2100.0,2100.0,7700.0,10400.0,6300.0,3700.0,300.0,100.0
all_households,all_quintiles,2015,106200.0,95600.0,57400.0,2200.0,3600.0,3800.0,0.0,700.0,7800.0,5700.0,500.0,800.0,800.0,2100.0,2000.0,8100.0,10700.0,6500.0,3800.0,200.0,100.0
all_households,all_quintiles,2016,105500.0,94600.0,57600.0,2200.0,3700.0,3800.0,0.0,600.0,7700.0,4900.0,500.0,800.0,800.0,2000.0,1900.0,8100.0,10900.0,6600.0,3900.0,200.0,100.0
all_households,lowest_quintile,1979,17400.0,7600.0,4400.0,0.0,200.0,300.0,0.0,100.0,300.0,100.0,0.0,600.0,100.0,100.0,200.0,1300.0,9800.0,7300.0,2100.0,100.0,200.0
all_households,lowest_quintile,1980,16900.0,6900.0,4200.0,0.0,200.0,200.0,0.0,0.0,200.0,0.0,0.0,600.0,100.0,100.0,100.0,1100.0,10000.0,7300.0,2300.0,300.0,200.0
all_households,lowest_quintile,1981,17000.0,6700.0,4100.0,0.0,200.0,300.0,0.0,0.0,100.0,100.0,0.0,600.0,100.0,100.0,100.0,1000.0,10300.0,7500.0,2400.0,200.0,200.0
all_households,lowest_quintile,1982,16800.0,6200.0,3800.0,0.0,200.0,200.0,0.0,0.0,100.0,100.0,0.0,700.0,100.0,100.0,100.0,900.0,10600.0,7300.0,2600.0,500.0,200.0
all_households,lowest_quintile,1983,16400.0,5900.0,3700.0,0.0,200.0,200.0,0.0,0.0,100.0,100.0,0.0,600.0,100.0,100.0,100.0,800.0,10500.0,7100.0,2600.0,400.0,300.0
all_households,lowest_quintile,1984,17100.0,7200.0,4200.0,0.0,200.0,300.0,0.0,0.0,100.0,100.0,0.0,800.0,100.0,100.0,100.0,1100.0,9900.0,6900.0,2600.0,200.0,300.0
all_households,lowest_quintile,1985,17200.0,6900.0,4100.0,0.0,200.0,300.0,0.0,0.0,200.0,0.0,0.0,700.0,100.0,100.0,100.0,1000.0,10300.0,7100.0,2800.0,200.0,200.0
all_households,lowest_quintile,1986,17200.0,6800.0,4100.0,0.0,200.0,300.0,0.0,0.0,200.0,100.0,0.0,700.0,100.0,100.0,100.0,1000.0,10300.0,7000.0,2800.0,200.0,300.0
all_households,lowest_quintile,1987,16700.0,6100.0,3400.0,0.0,200.0,200.0,0.0,0.0,300.0,0.0,0.0,600.0,100.0,100.0,100.0,900.0,10600.0,7200.0,2900.0,200.0,200.0
all_households,lowest_quintile,1988,17200.0,6300.0,3600.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,600.0,100.0,100.0,100.0,1000.0,10800.0,7400.0,3000.0,200.0,300.0
all_households,lowest_quintile,1989,17800.0,7000.0,4000.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,600.0,100.0,100.0,100.0,1100.0,10900.0,7300.0,3100.0,100.0,400.0
all_households,lowest_quintile,1990,18400.0,7300.0,4300.0,0.0,200.0,300.0,0.0,0.0,300.0,-0.0,0.0,700.0,100.0,100.0,100.0,1100.0,11100.0,7300.0,3300.0,200.0,300.0
all_households,lowest_quintile,1991,18800.0,7200.0,4200.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,600.0,100.0,100.0,100.0,1100.0,11700.0,7600.0,3400.0,300.0,300.0
all_households,lowest_quintile,1992,19200.0,6900.0,4200.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,500.0,100.0,100.0,100.0,1000.0,12300.0,7800.0,3700.0,500.0,300.0
all_households,lowest_quintile,1993,19500.0,6800.0,4000.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,400.0,100.0,100.0,100.0,1000.0,12800.0,8100.0,4000.0,400.0,300.0
all_households,lowest_quintile,1994,19500.0,6500.0,3800.0,0.0,200.0,300.0,0.0,0.0,400.0,0.0,0.0,400.0,100.0,100.0,100.0,1000.0,13000.0,8300.0,4200.0,200.0,300.0
all_households,lowest_quintile,1995,20600.0,7500.0,4500.0,0.0,200.0,300.0,0.0,100.0,400.0,0.0,0.0,400.0,100.0,100.0,100.0,1100.0,13200.0,8400.0,4400.0,200.0,200.0
all_households,lowest_quintile,1996,20500.0,7700.0,4700.0,0.0,300.0,400.0,0.0,100.0,400.0,0.0,0.0,300.0,100.0,100.0,100.0,1100.0,12900.0,8000.0,4400.0,200.0,200.0
all_households,lowest_quintile,1997,21600.0,8400.0,5200.0,0.0,300.0,400.0,0.0,100.0,500.0,100.0,0.0,300.0,100.0,100.0,100.0,1200.0,13300.0,8300.0,4600.0,200.0,200.0
all_households,lowest_quintile,1998,22800.0,9500.0,5800.0,0.0,300.0,400.0,0.0,100.0,600.0,100.0,0.0,400.0,100.0,100.0,100.0,1300.0,13300.0,8400.0,4500.0,200.0,200.0
all_households,lowest_quintile,1999,23100.0,10300.0,6200.0,0.0,400.0,500.0,0.0,100.0,800.0,100.0,0.0,400.0,100.0,100.0,100.0,1500.0,12900.0,8100.0,4300.0,200.0,200.0
all_households,lowest_quintile,2000,23000.0,10300.0,6000.0,0.0,400.0,500.0,0.0,100.0,700.0,100.0,0.0,400.0,100.0,100.0,100.0,1800.0,12700.0,8100.0,4200.0,200.0,200.0
all_households,lowest_quintile,2001,22900.0,9300.0,5700.0,0.0,400.0,400.0,0.0,0.0,700.0,0.0,0.0,400.0,100.0,100.0,100.0,1300.0,13600.0,8600.0,4600.0,200.0,200.0
all_households,lowest_quintile,2002,23200.0,8900.0,5300.0,0.0,400.0,400.0,0.0,0.0,600.0,-100.0,0.0,400.0,100.0,200.0,100.0,1400.0,14400.0,8900.0,4800.0,400.0,200.0
all_households,lowest_quintile,2003,23000.0,8400.0,5000.0,0.0,400.0,400.0,0.0,0.0,600.0,-100.0,0.0,300.0,100.0,100.0,100.0,1300.0,14600.0,8900.0,5000.0,400.0,200.0
all_households,lowest_quintile,2004,23300.0,8600.0,5200.0,0.0,400.0,400.0,0.0,100.0,700.0,-0.0,0.0,200.0,100.0,100.0,100.0,1400.0,14600.0,9000.0,5200.0,300.0,200.0
all_households,lowest_quintile,2005,23800.0,9100.0,5500.0,0.0,400.0,400.0,0.0,100.0,700.0,0.0,0.0,200.0,100.0,100.0,100.0,1400.0,14700.0,9000.0,5300.0,200.0,200.0
all_households,lowest_quintile,2006,25400.0,9800.0,5900.0,0.0,400.0,400.0,0.0,100.0,800.0,0.0,0.0,300.0,100.0,100.0,100.0,1400.0,15600.0,9200.0,5900.0,200.0,200.0
all_households,lowest_quintile,2007,26400.0,11200.0,6700.0,0.0,400.0,500.0,0.0,100.0,1000.0,100.0,0.0,300.0,100.0,100.0,100.0,1800.0,15200.0,9100.0,5700.0,200.0,200.0
all_households,lowest_quintile,2008,26500.0,10200.0,6100.0,0.0,300.0,500.0,0.0,0.0,800.0,-0.0,0.0,300.0,100.0,200.0,100.0,1700.0,16400.0,9600.0,6200.0,400.0,200.0
all_households,lowest_quintile,2009,27000.0,8700.0,5100.0,0.0,300.0,400.0,0.0,0.0,800.0,-100.0,0.0,300.0,100.0,200.0,100.0,1500.0,18300.0,10300.0,6600.0,1200.0,200.0
all_households,lowest_quintile,2010,26300.0,8500.0,5000.0,0.0,300.0,400.0,0.0,0.0,1000.0,-100.0,0.0,200.0,100.0,100.0,100.0,1400.0,17700.0,9900.0,6300.0,1400.0,100.0
all_households,lowest_quintile,2011,26300.0,8600.0,5100.0,0.0,300.0,400.0,0.0,0.0,1000.0,-0.0,0.0,200.0,100.0,100.0,100.0,1500.0,17600.0,10100.0,6500.0,900.0,100.0
all_households,lowest_quintile,2012,25600.0,8100.0,4600.0,0.0,200.0,300.0,0.0,0.0,1000.0,-0.0,0.0,100.0,100.0,100.0,100.0,1400.0,17500.0,10200.0,6500.0,600.0,200.0
all_households,lowest_quintile,2013,26300.0,8900.0,5100.0,0.0,300.0,400.0,0.0,100.0,1000.0,-0.0,0.0,100.0,100.0,100.0,100.0,1600.0,17400.0,10500.0,6300.0,400.0,200.0
all_households,lowest_quintile,2014,25500.0,8500.0,4900.0,0.0,200.0,400.0,0.0,100.0,1000.0,0.0,0.0,100.0,100.0,100.0,100.0,1500.0,16900.0,10200.0,6300.0,200.0,200.0
all_households,lowest_quintile,2015,26700.0,9000.0,5100.0,0.0,200.0,400.0,0.0,100.0,1100.0,0.0,0.0,100.0,100.0,100.0,100.0,1700.0,17700.0,10800.0,6600.0,100.0,200.0
all_households,lowest_quintile,2016,27000.0,8900.0,5000.0,0.0,200.0,400.0,0.0,100.0,1100.0,-0.0,0.0,100.0,100.0,100.0,100.0,1700.0,18100.0,11000.0,6800.0,100.0,200.0
all_households,second_quintile,1979,38100.0,33400.0,23600.0,0.0,1300.0,1400.0,100.0,300.0,1200.0,200.0,0.0,1600.0,200.0,200.0,600.0,2600.0,4700.0,3400.0,800.0,400.0,100.0
all_households,second_quintile,1980,36800.0,31400.0,22000.0,0.0,1100.0,1300.0,100.0,200.0,1000.0,200.0,0.0,1900.0,200.0,300.0,500.0,2600.0,5400.0,3700.0,900.0,600.0,200.0
all_households,second_quintile,1981,36600.0,30900.0,21200.0,0.0,1000.0,1300.0,100.0,200.0,1000.0,200.0,0.0,2300.0,200.0,300.0,400.0,2600.0,5700.0,4000.0,1100.0,500.0,100.0
all_households,second_quintile,1982,36000.0,29500.0,20100.0,0.0,1100.0,1300.0,100.0,100.0,800.0,200.0,0.0,2600.0,200.0,400.0,200.0,2300.0,6600.0,4300.0,1300.0,800.0,200.0
all_households,second_quintile,1983,35300.0,28400.0,18900.0,0.0,1100.0,1200.0,100.0,100.0,900.0,200.0,0.0,2600.0,200.0,300.0,300.0,2400.0,6900.0,4600.0,1400.0,700.0,200.0
all_households,second_quintile,1984,37400.0,31000.0,20500.0,0.0,1200.0,1400.0,100.0,200.0,1000.0,200.0,0.0,2600.0,200.0,300.0,400.0,2800.0,6400.0,4300.0,1400.0,500.0,200.0
all_households,second_quintile,1985,37500.0,30900.0,20400.0,100.0,1200.0,1400.0,100.0,200.0,1000.0,200.0,0.0,2600.0,300.0,300.0,300.0,2800.0,6600.0,4400.0,1600.0,400.0,200.0
all_households,second_quintile,1986,38000.0,30900.0,19900.0,100.0,1200.0,1400.0,100.0,200.0,1100.0,200.0,0.0,2500.0,200.0,300.0,400.0,3200.0,7200.0,4800.0,1700.0,400.0,200.0
all_households,second_quintile,1987,37200.0,30100.0,19000.0,100.0,1200.0,1300.0,100.0,200.0,1200.0,200.0,0.0,2300.0,200.0,400.0,500.0,3300.0,7100.0,4900.0,1700.0,300.0,200.0
all_households,second_quintile,1988,37800.0,30700.0,19100.0,100.0,1200.0,1400.0,100.0,200.0,1400.0,100.0,0.0,2200.0,200.0,400.0,500.0,3700.0,7100.0,4800.0,1800.0,300.0,200.0
all_households,second_quintile,1989,38400.0,31100.0,19300.0,100.0,1300.0,1400.0,100.0,200.0,1400.0,200.0,0.0,2300.0,200.0,400.0,400.0,3700.0,7300.0,4900.0,1800.0,300.0,300.0
all_households,second_quintile,1990,39500.0,32000.0,20400.0,100.0,1300.0,1500.0,100.0,200.0,1300.0,100.0,0.0,2300.0,200.0,400.0,400.0,3700.0,7600.0,5000.0,1900.0,400.0,300.0
all_households,second_quintile,1991,38800.0,30700.0,19200.0,100.0,1200.0,1400.0,100.0,200.0,1200.0,100.0,0.0,2100.0,200.0,400.0,400.0,3900.0,8100.0,5200.0,2100.0,500.0,300.0
all_households,second_quintile,1992,38400.0,29800.0,18700.0,100.0,1200.0,1400.0,100.0,200.0,1200.0,100.0,0.0,1700.0,200.0,400.0,400.0,4000.0,8600.0,5400.0,2200.0,700.0,300.0
all_households,second_quintile,1993,38900.0,30000.0,18600.0,100.0,1300.0,1400.0,100.0,200.0,1300.0,200.0,0.0,1400.0,300.0,400.0,500.0,4200.0,9000.0,5700.0,2500.0,600.0,200.0
all_households,second_quintile,1994,39000.0,30400.0,18700.0,100.0,1500.0,1400.0,100.0,200.0,1200.0,100.0,100.0,1300.0,300.0,500.0,500.0,4400.0,8600.0,5500.0,2500.0,400.0,200.0
all_households,second_quintile,1995,41100.0,32400.0,20200.0,200.0,1700.0,1500.0,100.0,200.0,1200.0,200.0,100.0,1300.0,300.0,400.0,500.0,4400.0,8700.0,5600.0,2600.0,300.0,200.0
all_households,second_quintile,1996,41300.0,32400.0,20100.0,200.0,1600.0,1500.0,100.0,300.0,1300.0,200.0,100.0,1300.0,200.0,400.0,500.0,4600.0,8900.0,5600.0,2800.0,300.0,200.0
all_households,second_quintile,1997,42300.0,33600.0,21200.0,300.0,1500.0,1600.0,100.0,300.0,1400.0,300.0,0.0,1300.0,200.0,400.0,500.0,4500.0,8700.0,5400.0,2800.0,300.0,200.0
all_households,second_quintile,1998,43900.0,35400.0,22600.0,300.0,1600.0,1700.0,100.0,300.0,1300.0,400.0,0.0,1300.0,200.0,400.0,400.0,4900.0,8500.0,5400.0,2600.0,300.0,200.0
all_households,second_quintile,1999,45100.0,36800.0,23200.0,300.0,1600.0,1800.0,100.0,300.0,1600.0,400.0,0.0,1200.0,300.0,400.0,400.0,5200.0,8300.0,5300.0,2600.0,300.0,200.0
all_households,second_quintile,2000,45500.0,37000.0,23200.0,400.0,1700.0,1800.0,100.0,300.0,1400.0,400.0,0.0,1200.0,200.0,400.0,400.0,5600.0,8600.0,5500.0,2600.0,200.0,200.0
all_households,second_quintile,2001,45100.0,36000.0,22900.0,300.0,1700.0,1700.0,100.0,200.0,1300.0,200.0,100.0,1300.0,300.0,400.0,300.0,5300.0,9100.0,5700.0,2800.0,400.0,200.0
all_households,second_quintile,2002,44300.0,34700.0,22000.0,200.0,1700.0,1700.0,100.0,200.0,1400.0,0.0,100.0,1000.0,300.0,400.0,200.0,5600.0,9600.0,5800.0,2900.0,600.0,200.0
all_households,second_quintile,2003,43900.0,34200.0,21700.0,200.0,1800.0,1600.0,100.0,200.0,1400.0,0.0,0.0,700.0,300.0,400.0,300.0,5500.0,9700.0,5800.0,3000.0,600.0,200.0
all_households,second_quintile,2004,45100.0,35500.0,22400.0,200.0,2100.0,1700.0,100.0,300.0,1500.0,100.0,100.0,600.0,300.0,400.0,300.0,5700.0,9500.0,5800.0,3100.0,400.0,200.0
all_households,second_quintile,2005,45700.0,36400.0,23100.0,200.0,2200.0,1700.0,100.0,400.0,1400.0,200.0,0.0,600.0,200.0,400.0,400.0,5500.0,9300.0,5700.0,3100.0,400.0,200.0
all_households,second_quintile,2006,46500.0,37000.0,23500.0,200.0,2300.0,1800.0,100.0,400.0,1500.0,200.0,0.0,700.0,200.0,300.0,400.0,5300.0,9500.0,5600.0,3400.0,300.0,100.0
all_households,second_quintile,2007,48900.0,39100.0,25000.0,300.0,2200.0,1900.0,100.0,300.0,1400.0,300.0,0.0,900.0,300.0,400.0,300.0,5800.0,9800.0,5800.0,3500.0,400.0,100.0
all_households,second_quintile,2008,47200.0,36900.0,23800.0,200.0,2000.0,1800.0,100.0,200.0,1300.0,100.0,100.0,800.0,300.0,400.0,200.0,5800.0,10300.0,6000.0,3700.0,500.0,100.0
all_households,second_quintile,2009,46000.0,33600.0,21200.0,200.0,1800.0,1600.0,100.0,100.0,1400.0,-100.0,100.0,700.0,300.0,400.0,200.0,5700.0,12400.0,6800.0,4100.0,1300.0,100.0
all_households,second_quintile,2010,45500.0,33100.0,20900.0,200.0,1600.0,1600.0,100.0,200.0,1400.0,-0.0,100.0,500.0,200.0,300.0,200.0,6000.0,12400.0,6800.0,4100.0,1300.0,100.0
all_households,second_quintile,2011,44900.0,33500.0,21200.0,200.0,1600.0,1600.0,100.0,200.0,1500.0,0.0,100.0,300.0,200.0,400.0,200.0,5800.0,11500.0,6500.0,3900.0,1000.0,100.0
all_households,second_quintile,2012,44800.0,33000.0,20700.0,200.0,1700.0,1600.0,0.0,200.0,1600.0,0.0,0.0,300.0,200.0,400.0,200.0,5800.0,11800.0,6800.0,4100.0,800.0,100.0
all_households,second_quintile,2013,45600.0,34000.0,21200.0,200.0,1700.0,1600.0,0.0,200.0,1600.0,100.0,0.0,200.0,300.0,300.0,200.0,6100.0,11600.0,7000.0,4000.0,500.0,200.0
all_households,second_quintile,2014,45700.0,34400.0,21800.0,200.0,1700.0,1600.0,0.0,300.0,1600.0,200.0,0.0,200.0,200.0,300.0,200.0,5900.0,11300.0,6900.0,3900.0,300.0,100.0
all_households,second_quintile,2015,47800.0,36200.0,22800.0,300.0,1800.0,1700.0,0.0,300.0,1700.0,200.0,0.0,200.0,300.0,300.0,200.0,6400.0,11500.0,7100.0,4000.0,300.0,100.0
all_households,second_quintile,2016,48600.0,36600.0,23000.0,300.0,1800.0,1700.0,0.0,300.0,1800.0,100.0,0.0,200.0,300.0,300.0,200.0,6600.0,11900.0,7300.0,4200.0,200.0,100.0
all_households,middle_quintile,1979,57600.0,54800.0,41800.0,0.0,2200.0,2400.0,100.0,600.0,1600.0,400.0,0.0,1700.0,300.0,400.0,700.0,2700.0,2900.0,1900.0,500.0,300.0,100.0
all_households,middle_quintile,1980,55400.0,52200.0,39800.0,0.0,1800.0,2300.0,100.0,400.0,1500.0,300.0,0.0,2200.0,300.0,400.0,600.0,2500.0,3300.0,2100.0,500.0,500.0,100.0
all_households,middle_quintile,1981,55300.0,51900.0,39100.0,0.0,1800.0,2400.0,100.0,300.0,1300.0,300.0,0.0,2700.0,200.0,400.0,500.0,2500.0,3500.0,2300.0,600.0,400.0,100.0
all_households,middle_quintile,1982,54800.0,50400.0,37500.0,0.0,2000.0,2400.0,100.0,200.0,1100.0,300.0,0.0,3200.0,300.0,500.0,300.0,2700.0,4400.0,2800.0,800.0,600.0,200.0
all_households,middle_quintile,1983,54000.0,49500.0,36300.0,0.0,2000.0,2300.0,100.0,300.0,1300.0,400.0,0.0,2800.0,300.0,400.0,400.0,3000.0,4500.0,2800.0,900.0,600.0,100.0
all_households,middle_quintile,1984,57000.0,52700.0,37800.0,100.0,2100.0,2500.0,100.0,300.0,1700.0,400.0,100.0,3200.0,300.0,500.0,500.0,3000.0,4400.0,2900.0,1000.0,400.0,100.0
all_households,middle_quintile,1985,57400.0,52900.0,38000.0,200.0,2100.0,2600.0,100.0,300.0,1400.0,300.0,100.0,3200.0,300.0,600.0,400.0,3400.0,4500.0,2900.0,1000.0,400.0,100.0
all_households,middle_quintile,1986,58600.0,53900.0,38400.0,300.0,2100.0,2600.0,100.0,300.0,1700.0,600.0,100.0,2800.0,300.0,600.0,400.0,3600.0,4700.0,3000.0,1100.0,400.0,200.0
all_households,middle_quintile,1987,58000.0,53600.0,38200.0,300.0,2300.0,2600.0,100.0,400.0,1700.0,400.0,100.0,2500.0,300.0,600.0,600.0,3500.0,4400.0,2900.0,1000.0,300.0,200.0
all_households,middle_quintile,1988,58900.0,54600.0,38400.0,300.0,2400.0,2800.0,100.0,400.0,1700.0,300.0,100.0,2500.0,300.0,600.0,600.0,4000.0,4400.0,2900.0,1000.0,300.0,200.0
all_households,middle_quintile,1989,59500.0,55000.0,38500.0,400.0,2400.0,2800.0,100.0,400.0,1800.0,300.0,100.0,2800.0,300.0,600.0,600.0,4000.0,4500.0,2900.0,1100.0,300.0,200.0
