household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
all_households,lowest_quintile,1986,1700.0,100.0,1100.0,100.0,300.0
all_households,lowest_quintile,1987,1500.0,-100.0,1100.0,200.0,400.0
all_households,lowest_quintile,1988,1500.0,-200.0,1200.0,200.0,300.0
all_households,lowest_quintile,1989,1400.0,-300.0,1200.0,200.0,300.0
all_households,lowest_quintile,1990,1600.0,-200.0,1300.0,100.0,400.0
all_households,lowest_quintile,1991,1600.0,-300.0,1400.0,100.0,400.0
all_households,lowest_quintile,1992,1600.0,-400.0,1400.0,200.0,400.0
all_households,lowest_quintile,1993,1600.0,-500.0,1400.0,200.0,500.0
all_households,lowest_quintile,1994,1300.0,-800.0,1400.0,200.0,500.0
all_households,lowest_quintile,1995,1300.0,-900.0,1500.0,200.0,500.0
all_households,lowest_quintile,1996,1100.0,-1100.0,1600.0,200.0,400.0
all_households,lowest_quintile,1997,1200.0,-1100.0,1700.0,200.0,500.0
all_households,lowest_quintile,1998,1300.0,-1200.0,1800.0,200.0,500.0
all_households,lowest_quintile,1999,1400.0,-1100.0,1800.0,200.0,500.0
all_households,lowest_quintile,2000,1300.0,-1200.0,1800.0,200.0,500.0
all_households,lowest_quintile,2001,1200.0,-1200.0,1800.0,100.0,500.0
all_households,lowest_quintile,2002,1100.0,-1300.0,1800.0,100.0,500.0
all_households,lowest_quintile,2003,1000.0,-1300.0,1700.0,200.0,500.0
all_households,lowest_quintile,2004,1000.0,-1300.0,1700.0,200.0,400.0
all_households,lowest_quintile,2005,1100.0,-1500.0,1800.0,200.0,500.0
all_households,lowest_quintile,2006,1200.0,-1500.0,2000.0,300.0,500.0
all_households,lowest_quintile,2007,1100.0,-1600.0,2100.0,200.0,400.0
all_households,lowest_quintile,2008,200.0,-2500.0,2100.0,200.0,400.0
all_households,lowest_quintile,2009,-100.0,-2600.0,2000.0,100.0,400.0
all_households,lowest_quintile,2010,-0.0,-2600.0,1900.0,200.0,500.0
all_households,lowest_quintile,2011,100.0,-2200.0,1700.0,100.0,500.0
all_households,lowest_quintile,2012,200.0,-2100.0,1600.0,200.0,500.0
all_households,lowest_quintile,2013,500.0,-2200.0,2000.0,200.0,500.0
all_households,lowest_quintile,2014,400.0,-2200.0,1900.0,200.0,500.0
all_households,lowest_quintile,2015,300.0,-2400.0,2000.0,200.0,500.0
all_households,lowest_quintile,2016,300.0,-2200.0,2000.0,200.0,400.0
all_households,second_quintile,1979,5600.0,1500.0,2900.0,700.0,500.0
all_households,second_quintile,1980,5200.0,1600.0,2700.0,500.0,400.0
all_households,second_quintile,1981,5400.0,1700.0,2900.0,400.0,400.0
all_households,second_quintile,1982,4800.0,1500.0,2800.0,200.0,400.0
all_households,second_quintile,1983,4700.0,1300.0,2700.0,300.0,400.0
all_households,second_quintile,1984,5300.0,1500.0,3000.0,400.0,500.0
all_households,second_quintile,1985,5400.0,1500.0,3100.0,300.0,500.0
all_households,second_quintile,1986,5400.0,1500.0,3200.0,300.0,500.0
all_households,second_quintile,1987,5100.0,1100.0,3000.0,400.0,500.0
all_households,second_quintile,1988,5300.0,1100.0,3200.0,400.0,500.0
all_households,second_quintile,1989,5200.0,1100.0,3200.0,400.0,400.0
all_households,second_quintile,1990,5600.0,1300.0,3500.0,400.0,500.0
all_households,second_quintile,1991,5300.0,1100.0,3300.0,400.0,500.0
all_households,second_quintile,1992,5100.0,1000.0,3200.0,400.0,500.0
all_households,second_quintile,1993,5000.0,900.0,3100.0,400.0,600.0
all_households,second_quintile,1994,5000.0,700.0,3200.0,400.0,600.0
all_households,second_quintile,1995,5300.0,800.0,3400.0,500.0,600.0
all_households,second_quintile,1996,5300.0,800.0,3500.0,500.0,600.0
all_households,second_quintile,1997,5600.0,900.0,3600.0,500.0,600.0
all_households,second_quintile,1998,5600.0,700.0,3800.0,500.0,600.0
all_households,second_quintile,1999,5900.0,700.0,4000.0,500.0,700.0
all_households,second_quintile,2000,5900.0,800.0,4000.0,500.0,600.0
all_households,second_quintile,2001,5000.0,200.0,3900.0,300.0,600.0
all_households,second_quintile,2002,4600.0,0.0,3700.0,300.0,600.0
all_households,second_quintile,2003,4200.0,-400.0,3600.0,400.0,600.0
all_households,second_quintile,2004,4300.0,-300.0,3700.0,400.0,600.0
all_households,second_quintile,2005,4500.0,-300.0,3700.0,500.0,600.0
all_households,second_quintile,2006,4600.0,-300.0,3800.0,600.0,500.0
all_households,second_quintile,2007,5000.0,-100.0,4100.0,500.0,400.0
all_households,second_quintile,2008,3400.0,-1200.0,3900.0,300.0,400.0
all_households,second_quintile,2009,3100.0,-1200.0,3600.0,200.0,400.0
all_households,second_quintile,2010,3200.0,-1100.0,3500.0,300.0,500.0
all_households,second_quintile,2011,3200.0,-600.0,3100.0,300.0,500.0
all_households,second_quintile,2012,3200.0,-600.0,3000.0,300.0,500.0
all_households,second_quintile,2013,3900.0,-600.0,3600.0,400.0,500.0
all_households,second_quintile,2014,3900.0,-700.0,3600.0,400.0,500.0
all_households,second_quintile,2015,4100.0,-600.0,3800.0,400.0,500.0
all_households,second_quintile,2016,4200.0,-500.0,3900.0,400.0,500.0
all_households,middle_quintile,1979,10900.0,4200.0,4900.0,1200.0,600.0
all_households,middle_quintile,1980,10500.0,4400.0,4700.0,900.0,500.0
all_households,middle_quintile,1981,10600.0,4500.0,4900.0,700.0,500.0
all_households,middle_quintile,1982,9800.0,4000.0,4800.0,500.0,500.0
all_households,middle_quintile,1983,9300.0,3500.0,4700.0,600.0,600.0
all_households,middle_quintile,1984,10100.0,3700.0,5100.0,700.0,600.0
all_households,middle_quintile,1985,10200.0,3700.0,5300.0,600.0,600.0
all_households,middle_quintile,1986,10400.0,3700.0,5400.0,700.0,600.0
all_households,middle_quintile,1987,10200.0,3300.0,5300.0,900.0,600.0
all_households,middle_quintile,1988,10600.0,3400.0,5700.0,900.0,600.0
all_households,middle_quintile,1989,10600.0,3500.0,5700.0,800.0,600.0
all_households,middle_quintile,1990,10700.0,3600.0,5800.0,800.0,600.0
all_households,middle_quintile,1991,10300.0,3300.0,5600.0,700.0,700.0
all_households,middle_quintile,1992,10300.0,3200.0,5600.0,800.0,700.0
all_households,middle_quintile,1993,10300.0,3200.0,5600.0,800.0,700.0
all_households,middle_quintile,1994,10400.0,3100.0,5600.0,900.0,800.0
all_households,middle_quintile,1995,10900.0,3300.0,5800.0,1000.0,800.0
all_households,middle_quintile,1996,11000.0,3300.0,5900.0,1000.0,700.0
all_households,middle_quintile,1997,11400.0,3500.0,6100.0,1000.0,700.0
all_households,middle_quintile,1998,11400.0,3300.0,6400.0,900.0,700.0
all_households,middle_quintile,1999,11800.0,3400.0,6600.0,1000.0,800.0
all_households,middle_quintile,2000,11700.0,3500.0,6500.0,900.0,800.0
all_households,middle_quintile,2001,10600.0,2700.0,6500.0,600.0,700.0
all_households,middle_quintile,2002,9900.0,2400.0,6200.0,600.0,700.0
all_households,middle_quintile,2003,9400.0,1900.0,6100.0,700.0,700.0
all_households,middle_quintile,2004,9900.0,2000.0,6300.0,800.0,700.0
all_households,middle_quintile,2005,10200.0,2100.0,6400.0,1100.0,700.0
all_households,middle_quintile,2006,10400.0,2100.0,6400.0,1200.0,600.0
all_households,middle_quintile,2007,10700.0,2400.0,6700.0,1000.0,600.0
all_households,middle_quintile,2008,8600.0,1000.0,6400.0,600.0,600.0
all_households,middle_quintile,2009,8100.0,1000.0,6100.0,500.0,600.0
all_households,middle_quintile,2010,8200.0,1100.0,5900.0,600.0,600.0
all_households,middle_quintile,2011,8100.0,1800.0,5100.0,600.0,600.0
all_households,middle_quintile,2012,8200.0,1900.0,5100.0,600.0,600.0
all_households,middle_quintile,2013,9400.0,2000.0,6000.0,700.0,600.0
all_households,middle_quintile,2014,9700.0,2000.0,6200.0,800.0,700.0
all_households,middle_quintile,2015,10100.0,2200.0,6400.0,800.0,700.0
all_households,middle_quintile,2016,10100.0,2200.0,6400.0,800.0,700.0
all_households,fourth_quintile,1979,16700.0,7800.0,6500.0,1700.0,700.0
all_households,fourth_quintile,1980,16400.0,8000.0,6400.0,1400.0,600.0
all_households,fourth_quintile,1981,16900.0,8400.0,6900.0,1100.0,600.0
all_households,fourth_quintile,1982,15500.0,7500.0,6700.0,700.0,600.0
all_households,fourth_quintile,1983,15100.0,6800.0,6700.0,900.0,700.0
all_households,fourth_quintile,1984,16000.0,6900.0,7200.0,1100.0,800.0
all_households,fourth_quintile,1985,16200.0,6900.0,7500.0,1000.0,700.0
all_households,fourth_quintile,1986,16900.0,7200.0,7900.0,1100.0,700.0
all_households,fourth_quintile,1987,16900.0,6700.0,8000.0,1400.0,800.0
all_households,fourth_quintile,1988,17300.0,6800.0,8400.0,1400.0,800.0
all_households,fourth_quintile,1989,17500.0,7000.0,8400.0,1300.0,700.0
all_households,fourth_quintile,1990,17300.0,6900.0,8500.0,1200.0,700.0
all_households,fourth_quintile,1991,17000.0,6700.0,8400.0,1100.0,800.0
all_households,fourth_quintile,1992,16900.0,6500.0,8400.0,1200.0,800.0
all_households,fourth_quintile,1993,17100.0,6500.0,8400.0,1400.0,800.0
all_households,fourth_quintile,1994,17600.0,6600.0,8600.0,1400.0,900.0
all_households,fourth_quintile,1995,18000.0,6800.0,8800.0,1600.0,900.0
all_households,fourth_quintile,1996,18400.0,7000.0,8900.0,1600.0,800.0
all_households,fourth_quintile,1997,18900.0,7300.0,9100.0,1600.0,800.0
all_households,fourth_quintile,1998,19400.0,7500.0,9600.0,1500.0,900.0
all_households,fourth_quintile,1999,20100.0,7700.0,9800.0,1500.0,1000.0
all_households,fourth_quintile,2000,20400.0,8000.0,10000.0,1500.0,900.0
all_households,fourth_quintile,2001,18800.0,7000.0,9900.0,1000.0,900.0
all_households,fourth_quintile,2002,17700.0,6400.0,9500.0,900.0,900.0
all_households,fourth_quintile,2003,17300.0,5700.0,9600.0,1200.0,800.0
all_households,fourth_quintile,2004,18000.0,5900.0,9900.0,1400.0,900.0
all_households,fourth_quintile,2005,18600.0,6100.0,9900.0,1800.0,800.0
all_households,fourth_quintile,2006,19000.0,6200.0,10000.0,2000.0,800.0
all_households,fourth_quintile,2007,19300.0,6600.0,10200.0,1800.0,700.0
all_households,fourth_quintile,2008,16700.0,5000.0,10000.0,1000.0,600.0
all_households,fourth_quintile,2009,15700.0,4800.0,9500.0,800.0,600.0
all_households,fourth_quintile,2010,16100.0,5100.0,9300.0,1000.0,600.0
all_households,fourth_quintile,2011,15900.0,6000.0,8100.0,1000.0,700.0
all_households,fourth_quintile,2012,16200.0,6200.0,8200.0,1100.0,700.0
all_households,fourth_quintile,2013,18100.0,6500.0,9600.0,1300.0,700.0
all_households,fourth_quintile,2014,18800.0,6800.0,9800.0,1400.0,800.0
all_households,fourth_quintile,2015,19600.0,7200.0,10200.0,1400.0,900.0
all_households,fourth_quintile,2016,19600.0,7300.0,10200.0,1300.0,800.0
all_households,highest_quintile,1979,39700.0,23300.0,8000.0,7400.0,1100.0
all_households,highest_quintile,1980,38400.0,23700.0,8000.0,5800.0,900.0
all_households,highest_quintile,1981,37900.0,23800.0,8700.0,4600.0,800.0
all_households,highest_quintile,1982,34600.0,22000.0,9000.0,2800.0,800.0
all_households,highest_quintile,1983,35000.0,21000.0,9300.0,3700.0,1000.0
all_households,highest_quintile,1984,38200.0,22400.0,10200.0,4400.0,1100.0
all_households,highest_quintile,1985,38500.0,22800.0,10500.0,4200.0,1100.0
all_households,highest_quintile,1986,42900.0,25800.0,11200.0,4700.0,1100.0
all_households,highest_quintile,1987,44100.0,25700.0,11600.0,5600.0,1100.0
all_households,highest_quintile,1988,46800.0,27500.0,12200.0,6000.0,1100.0
all_households,highest_quintile,1989,46000.0,27000.0,12200.0,5800.0,1100.0
all_households,highest_quintile,1990,44800.0,26000.0,12400.0,5300.0,1100.0
all_households,highest_quintile,1991,43700.0,24900.0,12900.0,4700.0,1100.0
all_households,highest_quintile,1992,46000.0,26300.0,13000.0,5400.0,1200.0
all_households,highest_quintile,1993,47900.0,27100.0,13300.0,6400.0,1300.0
all_households,highest_quintile,1994,50200.0,28000.0,13900.0,6900.0,1300.0
all_households,highest_quintile,1995,53400.0,30300.0,14100.0,7700.0,1300.0
all_households,highest_quintile,1996,56900.0,33200.0,14200.0,8300.0,1200.0
all_households,highest_quintile,1997,60400.0,35900.0,14600.0,8600.0,1300.0
all_households,highest_quintile,1998,63700.0,38700.0,15400.0,8300.0,1300.0
all_households,highest_quintile,1999,69000.0,42800.0,16100.0,8600.0,1500.0
all_households,highest_quintile,2000,72300.0,45900.0,16500.0,8500.0,1400.0
all_households,highest_quintile,2001,63200.0,39100.0,17000.0,5800.0,1300.0
all_households,highest_quintile,2002,58400.0,35300.0,16700.0,5200.0,1200.0
all_households,highest_quintile,2003,57900.0,32300.0,16900.0,7400.0,1200.0
all_households,highest_quintile,2004,63700.0,35700.0,17100.0,9600.0,1300.0
all_households,highest_quintile,2005,70300.0,39200.0,17000.0,12800.0,1300.0
all_households,highest_quintile,2006,73400.0,41000.0,17100.0,14000.0,1200.0
all_households,highest_quintile,2007,74000.0,43300.0,17500.0,12200.0,1100.0
all_households,highest_quintile,2008,64200.0,38100.0,17800.0,7200.0,1100.0
all_households,highest_quintile,2009,56900.0,33000.0,17700.0,5400.0,900.0
all_households,highest_quintile,2010,61400.0,35400.0,17400.0,7700.0,1000.0
all_households,highest_quintile,2011,60900.0,36900.0,15400.0,7600.0,1000.0
all_households,highest_quintile,2012,67000.0,41100.0,15500.0,9300.0,1100.0
all_households,highest_quintile,2013,70900.0,41900.0,18200.0,9600.0,1200.0
all_households,highest_quintile,2014,76100.0,45700.0,18400.0,10800.0,1300.0
all_households,highest_quintile,2015,78800.0,47900.0,19100.0,10400.0,1300.0
all_households,highest_quintile,2016,77300.0,46600.0,19200.0,10300.0,1200.0
all_households,percentiles_81_90,1979,23700.0,12300.0,7900.0,2700.0,900.0
all_households,percentiles_81_90,1980,23500.0,12800.0,7800.0,2200.0,700.0
all_households,percentiles_81_90,1981,24000.0,13300.0,8400.0,1700.0,700.0
all_households,percentiles_81_90,1982,22200.0,12000.0,8400.0,1100.0,700.0
all_households,percentiles_81_90,1983,21800.0,11000.0,8700.0,1400.0,800.0
all_households,percentiles_81_90,1984,23500.0,11400.0,9600.0,1600.0,900.0
all_households,percentiles_81_90,1985,23400.0,11300.0,9700.0,1500.0,800.0
all_households,percentiles_81_90,1986,24700.0,11800.0,10500.0,1600.0,900.0
all_households,percentiles_81_90,1987,25300.0,11800.0,10600.0,2000.0,900.0
all_households,percentiles_81_90,1988,25900.0,11900.0,11100.0,2000.0,900.0
all_households,percentiles_81_90,1989,26300.0,12300.0,11100.0,2000.0,900.0
all_households,percentiles_81_90,1990,26000.0,12000.0,11300.0,1900.0,900.0
all_households,percentiles_81_90,1991,25400.0,11600.0,11100.0,1700.0,900.0
all_households,percentiles_81_90,1992,25500.0,11500.0,11300.0,1800.0,1000.0
all_households,percentiles_81_90,1993,25800.0,11400.0,11400.0,2100.0,1000.0
all_households,percentiles_81_90,1994,26900.0,11900.0,11700.0,2200.0,1100.0
all_households,percentiles_81_90,1995,27900.0,12400.0,11800.0,2500.0,1100.0
all_households,percentiles_81_90,1996,28300.0,12700.0,12000.0,2600.0,1000.0
all_households,percentiles_81_90,1997,29300.0,13300.0,12300.0,2600.0,1000.0
all_households,percentiles_81_90,1998,30500.0,14100.0,13000.0,2400.0,1100.0
all_households,percentiles_81_90,1999,32100.0,14900.0,13500.0,2500.0,1200.0
all_households,percentiles_81_90,2000,32700.0,15600.0,13600.0,2400.0,1100.0
all_households,percentiles_81_90,2001,30800.0,14100.0,14100.0,1600.0,1000.0
all_households,percentiles_81_90,2002,29300.0,13200.0,13700.0,1500.0,1000.0
all_households,percentiles_81_90,2003,28300.0,11700.0,13800.0,1900.0,1000.0
all_households,percentiles_81_90,2004,29500.0,12200.0,14000.0,2300.0,1000.0
all_households,percentiles_81_90,2005,30300.0,12400.0,14000.0,3000.0,1000.0
all_households,percentiles_81_90,2006,31300.0,12900.0,14100.0,3400.0,900.0
all_households,percentiles_81_90,2007,31500.0,13400.0,14400.0,2900.0,800.0
all_households,percentiles_81_90,2008,28600.0,11700.0,14400.0,1700.0,800.0
all_households,percentiles_81_90,2009,27200.0,11100.0,14000.0,1300.0,700.0
all_households,percentiles_81_90,2010,28000.0,11700.0,13800.0,1700.0,700.0
all_households,percentiles_81_90,2011,27500.0,13000.0,12000.0,1700.0,800.0
all_households,percentiles_81_90,2012,28200.0,13300.0,12200.0,1900.0,800.0
all_households,percentiles_81_90,2013,31200.0,13800.0,14100.0,2400.0,900.0
all_households,percentiles_81_90,2014,32400.0,14400.0,14500.0,2600.0,1000.0
all_households,percentiles_81_90,2015,33800.0,15400.0,14900.0,2400.0,1000.0
all_households,percentiles_81_90,2016,33800.0,15500.0,14900.0,2400.0,1000.0
all_households,percentiles_91_95,1979,31300.0,17600.0,8800.0,3900.0,1000.0
all_households,percentiles_91_95,1980,31100.0,18300.0,8600.0,3400.0,800.0
all_households,percentiles_91_95,1981,31500.0,18800.0,9400.0,2600.0,800.0
all_households,percentiles_91_95,1982,28700.0,16800.0,9800.0,1500.0,800.0
all_households,percentiles_91_95,1983,28400.0,15600.0,9900.0,2000.0,900.0
all_households,percentiles_91_95,1984,30800.0,16400.0,10900.0,2400.0,1000.0
all_households,percentiles_91_95,1985,31000.0,16500.0,11200.0,2200.0,1000.0
all_households,percentiles_91_95,1986,32700.0,17400.0,12000.0,2300.0,1000.0
all_households,percentiles_91_95,1987,34900.0,18300.0,12400.0,3100.0,1100.0
all_households,percentiles_91_95,1988,35300.0,18200.0,13100.0,3000.0,1100.0
all_households,percentiles_91_95,1989,35700.0,18600.0,13000.0,3100.0,1000.0
all_households,percentiles_91_95,1990,34700.0,17800.0,13100.0,2900.0,1000.0
all_households,percentiles_91_95,1991,34700.0,17500.0,13500.0,2600.0,1100.0
all_households,percentiles_91_95,1992,35200.0,17600.0,13600.0,2900.0,1100.0
all_households,percentiles_91_95,1993,35800.0,17500.0,13700.0,3400.0,1200.0
all_households,percentiles_91_95,1994,37100.0,18300.0,14200.0,3500.0,1300.0
all_households,percentiles_91_95,1995,38700.0,19000.0,14500.0,3900.0,1200.0
all_households,percentiles_91_95,1996,40100.0,20200.0,14600.0,4200.0,1100.0
all_households,percentiles_91_95,1997,41800.0,21500.0,14900.0,4300.0,1200.0
all_households,percentiles_91_95,1998,43500.0,22700.0,15500.0,4000.0,1200.0
all_households,percentiles_91_95,1999,45900.0,24400.0,16100.0,4100.0,1400.0
all_households,percentiles_91_95,2000,47300.0,25500.0,16600.0,3900.0,1300.0
all_households,percentiles_91_95,2001,44200.0,23200.0,17300.0,2600.0,1200.0
all_households,percentiles_91_95,2002,42200.0,21800.0,17000.0,2300.0,1100.0
all_households,percentiles_91_95,2003,41100.0,19700.0,17400.0,3000.0,1100.0
all_households,percentiles_91_95,2004,42800.0,20400.0,17500.0,3800.0,1200.0
all_households,percentiles_91_95,2005,44700.0,21200.0,17400.0,5100.0,1100.0
all_households,percentiles_91_95,2006,46200.0,22100.0,17400.0,5600.0,1000.0
all_households,percentiles_91_95,2007,46600.0,23000.0,17700.0,4900.0,1000.0
all_households,percentiles_91_95,2008,43300.0,21400.0,18200.0,2800.0,900.0
all_households,percentiles_91_95,2009,40900.0,19900.0,18000.0,2100.0,900.0
all_households,percentiles_91_95,2010,42000.0,20800.0,17600.0,2800.0,900.0
all_households,percentiles_91_95,2011,41700.0,22300.0,15600.0,2900.0,900.0
all_households,percentiles_91_95,2012,43100.0,23200.0,15700.0,3200.0,1000.0
all_households,percentiles_91_95,2013,47600.0,23900.0,18600.0,4000.0,1000.0
all_households,percentiles_91_95,2014,49000.0,24900.0,18500.0,4300.0,1200.0
all_households,percentiles_91_95,2015,51200.0,26400.0,19400.0,4100.0,1200.0
all_households,percentiles_91_95,2016,51600.0,26800.0,19500.0,4100.0,1200.0
all_households,percentiles_96_99,1979,48800.0,30300.0,7900.0,9300.0,1300.0
all_households,percentiles_96_99,1980,47500.0,31000.0,8100.0,7300.0,1100.0
all_households,percentiles_96_99,1981,46800.0,31200.0,8900.0,5700.0,900.0
all_households,percentiles_96_99,1982,42400.0,28600.0,9600.0,3100.0,900.0
all_households,percentiles_96_99,1983,41900.0,26300.0,10200.0,4300.0,1100.0
all_households,percentiles_96_99,1984,45300.0,28000.0,11100.0,4900.0,1300.0
all_households,percentiles_96_99,1985,46100.0,28500.0,11600.0,4700.0,1300.0
all_households,percentiles_96_99,1986,50000.0,31400.0,12200.0,5000.0,1400.0
all_households,percentiles_96_99,1987,54700.0,33500.0,12800.0,7000.0,1300.0
all_households,percentiles_96_99,1988,55400.0,33800.0,13400.0,6800.0,1300.0
all_households,percentiles_96_99,1989,56200.0,34600.0,13600.0,6700.0,1200.0
all_households,percentiles_96_99,1990,54400.0,33100.0,14000.0,6100.0,1200.0
all_households,percentiles_96_99,1991,54000.0,31900.0,15300.0,5500.0,1300.0
all_households,percentiles_96_99,1992,56000.0,33000.0,15400.0,6200.0,1400.0
all_households,percentiles_96_99,1993,58400.0,33500.0,16100.0,7200.0,1500.0
all_households,percentiles_96_99,1994,60500.0,34900.0,16500.0,7600.0,1600.0
all_households,percentiles_96_99,1995,64800.0,37900.0,16600.0,8800.0,1500.0
all_households,percentiles_96_99,1996,68000.0,40700.0,16700.0,9100.0,1400.0
all_households,percentiles_96_99,1997,72900.0,44500.0,17200.0,9700.0,1500.0
all_households,percentiles_96_99,1998,76500.0,48000.0,18000.0,9000.0,1600.0
all_households,percentiles_96_99,1999,81800.0,51900.0,18800.0,9300.0,1800.0
all_households,percentiles_96_99,2000,84300.0,54400.0,19400.0,8900.0,1600.0
all_households,percentiles_96_99,2001,76100.0,48500.0,20100.0,5900.0,1500.0
all_households,percentiles_96_99,2002,71300.0,44500.0,20300.0,5100.0,1400.0
all_households,percentiles_96_99,2003,70700.0,41300.0,20900.0,7100.0,1400.0
all_households,percentiles_96_99,2004,76100.0,44800.0,20800.0,9000.0,1500.0
all_households,percentiles_96_99,2005,83700.0,49400.0,20400.0,12500.0,1500.0
all_households,percentiles_96_99,2006,86500.0,51100.0,20500.0,13500.0,1400.0
all_households,percentiles_96_99,2007,87500.0,53800.0,20800.0,11700.0,1300.0
all_households,percentiles_96_99,2008,78600.0,49300.0,21800.0,6300.0,1200.0
all_households,percentiles_96_99,2009,72400.0,44000.0,22600.0,4700.0,1100.0
all_households,percentiles_96_99,2010,76400.0,46800.0,22200.0,6300.0,1200.0
all_households,percentiles_96_99,2011,76600.0,49300.0,19600.0,6400.0,1200.0
all_households,percentiles_96_99,2012,81800.0,53300.0,19700.0,7500.0,1300.0
all_households,percentiles_96_99,2013,87800.0,53900.0,23000.0,9500.0,1400.0
all_households,percentiles_96_99,2014,92600.0,57400.0,23100.0,10500.0,1600.0
all_households,percentiles_96_99,2015,96200.0,60800.0,23900.0,9900.0,1600.0
all_households,percentiles_96_99,2016,96300.0,60900.0,24100.0,9800.0,1500.0
all_households,top_1_percent,1979,197500.0,127500.0,5600.0,61800.0,2600.0
all_households,top_1_percent,1980,178600.0,123900.0,6100.0,46400.0,2200.0
all_households,top_1_percent,1981,164000.0,118000.0,7100.0,37000.0,1900.0
all_households,top_1_percent,1982,151700.0,116800.0,8800.0,24200.0,1900.0
all_households,top_1_percent,1983,166400.0,122400.0,9500.0,31900.0,2600.0
all_households,top_1_percent,1984,185800.0,134300.0,9800.0,38700.0,2900.0
all_households,top_1_percent,1985,191800.0,140900.0,10300.0,37600.0,3100.0
all_households,top_1_percent,1986,237800.0,179300.0,10300.0,44500.0,3800.0
all_households,top_1_percent,1987,232200.0,168700.0,12200.0,48200.0,3100.0
all_households,top_1_percent,1988,277100.0,204100.0,13000.0,56500.0,3400.0
all_households,top_1_percent,1989,251400.0,183400.0,13400.0,51900.0,2800.0
all_households,top_1_percent,1990,241900.0,176600.0,13900.0,48700.0,2700.0
all_households,top_1_percent,1991,226900.0,164500.0,17500.0,42000.0,2900.0
all_households,top_1_percent,1992,261900.0,191100.0,17200.0,50700.0,3000.0
all_households,top_1_percent,1993,282200.0,201800.0,17900.0,59300.0,3200.0
all_households,top_1_percent,1994,301700.0,207500.0,23800.0,67300.0,3200.0
